date,obs_gdp,obs_consumption,obs_investment,obs_wages,obs_hours,obs_gdpdeflator,obs_nominalrate
1973-09-30,-0.0175823774047409,-0.00751586757382099,-0.0437263200329827,-0.00598693295764844,0.0075893401387086,0.0114532447679829,0.00786439365749279
1973-12-31,-0.00162793612014381,-0.0121753591866889,0.0310147449944456,-0.00352922574103024,0.00734229014287813,0.011864156476886,0.0145687480721805
1974-03-31,-0.0163703865824762,-0.00812275685069479,-0.0741201552157271,-3.8164118424203e-5,-0.00216308083412553,0.0108740821035809,0.0131956962289124
1974-06-30,-0.00101243275486121,-0.00156290951782849,-9.85197317912865e-5,-0.00132577582435615,-0.00468716500961275,0.0154902923332585,0.0115520564180437
1974-09-30,-0.0162425328454227,-0.00774006388868336,-0.0619829539465897,-0.00351631369944531,-0.0133442409756039,0.0210486406363495,0.0162479687244905
1974-12-31,-0.017776092478211,-0.0284009389364699,-0.00139659440954884,-0.00563119467044563,-0.0351254784041339,0.0211504436118577,0.0182884387403922
1975-03-31,-0.0318328592243372,-0.00524254783532334,-0.173358809699314,0.00363174152859188,-0.0721406017448629,0.014616578267238,0.0116090594432913
1975-06-30,-0.00510911358494473,0.00405216038618002,-0.0286789203019317,0.00251663641490626,-0.0864318679556515,0.00691015683132721,0.00414667372340385
1975-09-30,0.0137869785260148,0.00555592985208926,0.059055820946865,-0.00392274717213496,-0.0823492357032958,0.00965836172723542,0.0019702334370471
1975-12-31,0.00334817207909518,0.00124578815366001,0.0145865336357449,-0.00427752017699904,-0.0702025773839425,0.00873625867719528,0.00379383728404789
1976-03-31,0.0183264903267129,0.0108098260141633,0.0777445587452306,0.0046078960367272,-0.0587708536550133,0.00269167107492605,0.00195378944937983
1976-06-30,0.00101215818989639,-0.00189908168745538,0.0368183590327771,0.00477958624457061,-0.0632231724799741,0.00216551247707673,0.000505658601258925
1976-09-30,-0.00175460913469353,0.00334907858674911,-0.00388802341900882,0.00405631346785575,-0.0640404189997481,0.00501123811961011,0.00141921259534042
1976-12-31,-0.000552152929527291,0.00152416542868168,0.000885744343325028,-0.000494998349044632,-0.0633967796827122,0.00989305292910878,0.00163307763086738
1977-03-31,0.0098775101812952,0.00432434566055435,0.0395867456267727,-0.00110573068327139,-0.0575744824652222,0.00814808384928843,0.000620927631068429
1977-06-30,0.0100189970518508,-0.000849990524168607,0.0550889923753211,0.00223938285158916,-0.0432846590628495,0.00614937936831493,9.38749959573607e-5
1977-09-30,0.00843297301732656,0.00306064314563721,0.039427590123248,0.00330670994219814,-0.0372179929815539,0.00426002499529219,0.00132049022723972
1977-12-31,-0.00488681397894522,-0.00143646124798073,-0.0110529926753262,-0.0080829910184139,-0.0319692537939975,0.0135176277875304,0.00295637818438721
1978-03-31,-0.00174433135504573,-0.00164556526396935,0.00557229939246898,0.00788966116673214,-0.0317921134038563,0.00659752406752843,0.00466339542285859
1978-06-30,0.0214767512667352,0.013561327453647,0.0510666931629445,-0.00579000238010328,-0.00745672574623057,0.0110835534265814,0.00526180269373941
1978-09-30,0.00157984414457809,-0.00414124808834919,0.0193860096957348,-0.0017870682197799,-0.00344718136168698,0.00898667074465041,0.00655576058315763
1978-12-31,0.00149036363246887,-0.00236258622185352,0.0171511238376994,0.000449533655066134,0.00431742519971312,0.0124372010702223,0.00855890905666902
1979-03-31,-0.00614264913075027,-0.00296278863274728,-0.00764238163650075,0.0034764568057218,0.00721360149620232,0.010194498278899,0.0121870494381755
1979-06-30,-0.00602458178886037,-0.00658833854703515,-0.00772433185398211,-0.00534457762510646,0.00621156400017675,0.0163551148493963,0.0133826721380177
1979-09-30,-0.000932696128619933,0.0039169511538701,-0.018757285594182,-0.00356981011228556,0.0112952416841861,0.0137971659747757,0.0136427543904956
1979-12-31,-0.00461859266243506,-0.000556237881263176,-0.0229780228659972,0.00283346048642215,0.00936903718653159,0.0105399303237068,0.0155101079196657
1980-03-31,-0.00214718245855542,-0.00115348743685799,-0.0172960672690578,0.00311784571067815,0.00289232336192136,0.0129322338886963,0.0218895730317406
1980-06-30,-0.0363503161908258,-0.0305676752535349,-0.0978126151598921,-0.000557622476148803,-0.0194602526068159,0.0156743132565846,0.0254376303527992
1980-09-30,-0.0166380053817831,0.00355767076423548,-0.0783781779637387,-0.000759884541556713,-0.0279553941920208,0.0142443963337684,0.0197352953134965
1980-12-31,0.0145586944119266,0.00381710722765179,0.0737062891332894,-0.00337538598045748,-0.0183067333076181,0.0178833280208772,0.0128053729875265
1981-03-31,0.0137191751570199,-0.0052937415295458,0.0817427932632953,-0.0049926607160609,-0.0163435702893766,0.0181500275744455,0.027379300638273
1981-06-30,-0.0156520262541579,-0.0111141698626658,-0.0434667142660654,-0.00635840753989384,-0.019217392219856,0.0117732634405942,0.029101181356983
1981-09-30,0.0020784035019282,-0.00585620129360236,0.0403880765357645,-0.000285380731974408,-0.0236037190921392,0.0107967087095779,0.0320016448274194
1981-12-31,-0.0166111479600903,-0.0169242119795539,-0.0390949448350888,-0.00457147973649689,-0.0316004130784009,0.00929913508036926,0.0315148268119233
1982-03-31,-0.0229390263210082,-0.00179039809851082,-0.111308359297762,0.0086396240419094,-0.0523189548864522,0.00581942849839144,0.0219137520532167
1982-06-30,-0.00679384219671389,-0.00831385035973091,-0.01203127224435,-0.00901535246629801,-0.0510370493022467,0.00506177510965309,0.0234599946703434
1982-09-30,-0.00401825832868377,0.000309247895880784,-0.0232461612441756,-0.00233501266310064,-0.0616583421556092,0.00623136294192171,0.0241518079727061
1982-12-31,-0.00731345786773266,0.0101181522388578,-0.0948820231446827,0.000528609630873552,-0.0744094669512698,0.00246370444913,0.0156561016097532
1983-03-31,0.0039113009467536,0.00266815304429664,0.0137298768514516,-0.00137996569346908,-0.0714544848758889,-0.000316638197284799,0.0114624736699924
1983-06-30,0.0205734342699249,0.0140716527305637,0.0665989525092492,-0.00172914370771691,-0.0630110930529151,-0.000451678506638206,0.00991386751329634
1983-09-30,0.0172201710775764,0.0125160524212595,0.0423748129553392,-0.0091514338172574,-0.0462509571755731,0.00273447425861815,0.0102808594476705
1983-12-31,0.0143406031549412,0.00716164245697066,0.0813291766349842,-4.44069635114706e-5,-0.0307739526505681,-0.000292727074903151,0.0118858850693415
1984-03-31,0.0173596975405136,0.00133295901006698,0.0781267765376406,-0.00259837681317397,-0.0147993850554382,0.00221987491257345,0.0118126151551565
1984-06-30,0.011435184387864,0.00742822973313779,0.0185465314929623,-0.00192392503647785,-0.00493780468933469,0.000677668174260607,0.0124393065301753
1984-09-30,0.00170582401847982,-0.00135561659663046,0.00751720251923696,0.00186754164189697,-0.00374551423144442,0.00100091524899491,0.0145606290472753
1984-12-31,0.00140189067520366,0.00399060574176553,-0.0236607550918233,-0.00331949240057981,-0.000370331279451186,-0.000383332833959546,0.0165883363247813
1985-03-31,-0.00190282313315718,0.0111827613729569,-0.044143184540431,-0.000981745821244088,0.00459475055319736,0.00198734714604696,0.0114136069701951
1985-06-30,0.00647636720906805,0.00327846175760045,0.00693910557435021,-0.000772863310314212,0.00835728188703744,-0.0014292849433313,0.00948145977053967
1985-09-30,0.00794788703181601,0.0131333604794572,-0.0195370109225781,0.00484920327242929,0.00824346865004344,-0.00183547872574132,0.00812591489532515
1985-12-31,0.00350444783805534,-0.00391458686597317,0.0313153009009817,0.00929782734470465,0.0103657103147086,-0.00227096029862197,0.00806871296842163
1986-03-31,0.000110208795049385,0.00338502154104021,-0.00798434418929081,0.00541305192265048,0.00591588797603571,-0.00288013693981417,0.00856707695600771
1986-06-30,-0.00227402589978235,-0.00141278386189873,-0.0208933224790435,0.00379796571418641,0.000408562280229674,-0.00405651435001244,0.00788891417912741
1986-09-30,0.00416989296838318,0.0113117718551545,-0.0345494118192704,0.00454564755450689,0.00263931503703496,-0.00376588001896196,0.00566327257045657
1986-12-31,-0.00318543251001971,-0.000689817669677726,-0.00550994964281235,0.00408591361884616,0.00731085289784428,-0.00240803108866829,0.00390872793289599
1987-03-31,0.00152553763563587,-0.00335138957090613,0.0202005319105947,-0.00579352551940352,0.0168699575612683,-0.0015153190856745,0.00405642508835326
1987-06-30,0.00430871596941115,0.00887598656980999,-0.0104847506050571,-0.00331658817672107,0.0195837137478794,-0.000938847090691272,0.00394155140824851
1987-09-30,0.000808083208458346,0.00587968808719226,-0.0128433886090402,-0.00121006264346394,0.0237157126100751,-0.000304634091229846,0.00499953125769304
1987-12-31,0.00925985200998655,-0.00454408037539493,0.0614626398853844,-0.000108303183492789,0.0313857208416648,8.9675964437522e-5,0.00547484759785547
1988-03-31,-0.00633326831997186,0.0102698919769035,-0.0560780258530169,0.00554286955315416,0.0296240876311025,-4.15821735167046e-5,0.00565508091856891
1988-06-30,0.00222994587732059,0.00136504219162554,0.0110768932496193,-0.00157966996169427,0.0410244954025556,0.00184152602374719,0.00503231894919681
1988-09-30,-0.00288116963503585,0.00193568557205688,-0.011300183987899,-0.00340885875586914,0.040887379831851,0.00404019790400787,0.00624470840574005
1988-12-31,0.00737930064790446,0.00549862045143486,0.00578372524680051,-0.00500135948506784,0.0493786241324372,0.000768454008025924,0.00827299054149735
1989-03-31,0.00155602265707996,-0.00154358685668092,0.0257086336779971,-0.0113646978067874,0.0565886553661787,0.00251313195754331,0.00946513883567606
1989-06-30,-0.00193021119510442,0.000218910995746182,-0.0223794157008381,-0.0103043598563444,0.0577143018756603,0.00275014019704421,0.0118451802242381
1989-09-30,-0.00205969259406183,0.00102215146959091,-0.0192193095453774,-0.0020923084420316,0.0572453891375044,-0.000567740372247957,0.0125369373555588
1989-12-31,-0.00377342519439919,-0.00212432813360101,-0.0150898062490334,0.00329917019312405,0.0545827853013741,-0.000749170978617616,0.0109655509149611
1990-03-31,0.00458924314099937,0.00484863238564288,-0.00308611523018418,0.00458518427423989,0.0548467455380024,0.00288865976420747,0.00981598024672011
1990-06-30,-0.00678932797792845,-0.00625679973611475,-0.0146304166001432,0.0043130722867671,0.04781502521333,0.00329483571707299,0.00892639849548332
1990-09-30,-0.00535624123712322,0.000851051631790735,-0.029679586303363,0.000855624618118075,0.0398860844534603,0.000690842626263713,0.00891006849891236
1990-12-31,-0.0153490450305892,-0.00910406842323445,-0.0694807217618258,-0.00363409637913957,0.0329975814161312,-0.00043549162323033,0.00870592103841017
1991-03-31,-0.0169107868234019,-0.015480715437136,-0.0415058938541293,-0.00771072860117892,0.0204669683194769,0.00190886299850599,0.00768455812477682
1991-06-30,-0.00314355238356848,-0.00081269554226586,-0.0124811310480108,0.00779027452646155,0.0116868553760021,-0.000530637374076345,0.00445017755439342
1991-09-30,-0.00223926729930449,-0.00322319787805063,0.00727379263043029,0.000295833207697346,0.00785255670637319,-6.92418768009264e-5,0.00306315217270249
1991-12-31,-0.00314307928879002,-0.00639077840958939,0.0192941646118499,0.00338725309002371,0.0036003867635479,-0.00191733292398834,0.00252095082198934
1992-03-31,0.00455507945155395,0.0138989047916733,-0.0337015272500718,0.0181756131608914,-0.00505426691452726,-0.00413750442740903,0.00048095636611715
1992-06-30,0.00572173905433123,0.000219613610109317,0.0438598130902541,-0.000672400451297498,-0.0037347761083808,-0.00185485258799536,-0.00148070128616409
1992-09-30,0.00372376874447275,0.00496112476131523,-0.00129280793712991,0.00271773201447064,-0.00468778036183792,-0.00297193460316049,-0.00210792444135709
1992-12-31,0.0046632449423821,0.00476551415551492,0.0183160931294584,-0.00527499655596934,-0.000967553488024464,-0.000991561000285099,-0.00338008414503758
1993-03-31,-0.00403655599560674,-0.00300895532609551,0.0112562852296989,-0.0168458757262447,0.00527578560479558,-0.00225247407492614,-0.0039257912626944
1993-06-30,-0.000111717688152576,0.00262843527900665,-0.00346263035239322,-0.00250724550424556,0.014097877370741,-0.00191971389597947,-0.00391752075079096
1993-09-30,-0.00153291116296975,0.00226316513123011,-0.0120065554148887,-0.00935663325582418,0.0172655782049356,-0.0019112216736399,-0.00401677140840803
1993-12-31,0.00709779651986716,0.0018204836136237,0.0381803559572358,-0.00198174284163297,0.0240190336552502,-0.00240652055708226,-0.00386789911574802
1994-03-31,0.00354598880263376,0.00294580727708689,0.0291065835621876,-0.0143458251749622,0.0274483611308538,-0.00308009159381563,-0.00404158561205964
1994-06-30,0.00764736755418158,0.00124422546135734,0.0391291333358393,-0.000444862984589936,0.0409661975062834,-0.00303143767197047,-0.00348754836162358
1994-09-30,-0.000473380773595852,0.00174967923278087,-0.0236068802456852,-0.00986928294284448,0.0499666645554306,-0.00211891411953926,-0.00168698127484883
1994-12-31,0.00482104884545217,0.00273017866935495,0.0308004714470016,-0.00150045728438562,0.0513206830416912,-0.00243332883056692,-0.000334559904970411
1995-03-31,-0.00316574164959663,-0.00534523378564482,0.00236064221163448,-0.00336541734297655,0.0533182220594677,-0.00244844456324313,0.00134517173297731
1995-06-30,-0.00365701338521754,0.00238684560722065,-0.030194918737294,-0.00049170111142314,0.0490671990782818,-0.00304918218354701,0.00293173641412102
1995-09-30,-0.00332588278395255,0.000810237593815668,-0.012972063240781,-0.00325595755270467,0.0576940613188972,-0.00293325428789861,0.00344908611709808
1995-12-31,-0.0010624082665475,-0.000875304934555164,0.0118448109566583,-0.000538470889475765,0.0573226784665737,-0.00304014949664368,0.00289887977584502
1996-03-31,0.00257400187092246,0.00246879384863559,0.00266486202420604,0.00225618284270703,0.0562916069874948,-0.00303563203505843,0.00270993315270384
1996-06-30,0.00972701111424742,0.00576453274743334,0.033740812870775,0.00121502195226943,0.0627781251004702,-0.00371564005844129,0.00183045092196757
1996-09-30,0.00404565292052025,-0.000483090229611836,0.0278059218465465,0.000526584075452937,0.0681078901264351,-0.00457838278255964,0.00153437637481378
1996-12-31,-0.000185354325450557,0.00184932572414849,-0.00908288758333062,-0.00351544864431378,0.0765635556371418,-0.00250997593689275,0.00169064886500509
1997-03-31,0.00137139060195532,0.00137670757207826,0.0145257285497991,0.00167138773153476,0.0819353359467021,-0.00190387190350607,0.00162485289827412
1997-06-30,0.00616429314773223,-0.00263831162963117,0.0338273725319347,0.00320580606406689,0.083682317193575,-0.00582329989056054,0.00161662809803385
1997-09-30,0.00622616074285295,0.00755272899292821,0.00969712213422905,0.00184322971681521,0.0863952591683779,-0.00351843754012006,0.0022250806739506
1997-12-31,0.00328532064487982,0.00405240905439315,0.000709133905710173,0.0107990670719654,0.0879401129097603,-0.00456563155508307,0.00224973986340423
1998-03-31,0.00438280310051761,0.000963638847461159,0.0311037160145755,0.0114504508991251,0.0910288054153847,-0.00638966263633447,0.00218398067353376
1998-06-30,0.00453758237887344,0.00913749611005384,-0.0199444931285271,0.00627500905847996,0.0930469546843904,-0.00548602969207559,0.00221686080900288
1998-09-30,0.00596475718838571,0.00395393063515433,0.0144823539701165,0.0080393601279722,0.0910353852365269,-0.0035542150962893,0.00216754020037647
1998-12-31,0.0085578880740472,0.00638791711182081,0.0205911492864388,-0.00100923753182959,0.100030801028377,-0.00509173527460029,0.00224973986340423
1999-03-31,0.00462248145630303,0.00063863189082576,0.0190154926187347,0.00999289651592424,0.0952029155197263,-0.00408463693074592,0.000587994978340278
1999-06-30,0.00361971558994631,0.00842652754847469,-0.0141579833776237,-0.00335388259945763,0.0974223060411266,-0.00422995021837449,0.000275080673132935
1999-09-30,0.00805666736101104,0.0051883606402829,0.0128295324042292,0.00143860025575054,0.100486565447776,-0.00442605501898698,0.000308023632401943
1999-12-31,0.0106082063144578,0.00715729858661392,0.0174718524542819,0.0106891084318549,0.101283601830182,-0.00248453031307318,0.00116415987620639
2000-03-31,0.00113357042881054,0.00885256694618737,-0.016081062360044,0.0240731845510927,0.103292506249922,-0.00106496430144778,0.00169064886500509
2000-06-30,0.0102891683203369,0.00011796853092201,0.048079292988195,-0.00743322418882781,0.101720190434081,-0.00180389617342038,0.0026031214411089
2000-09-30,-0.00385203026508455,0.00231986865854812,-0.0213963840575584,0.00975603524027305,0.0989102870913348,-0.00215937347423602,0.004072834536914
2000-12-31,-0.000609166602468267,0.000872684445755791,-0.00981806291854778,-0.00356793971202724,0.0914756351493269,-0.00257253159320905,0.0046797949144746
2001-03-31,-0.0116287027241337,-0.00327334322086297,-0.0616492914836648,0.0123520243572436,0.0878078297638281,-0.00175391362542922,0.00456499282495061
2001-06-30,-0.00518954688389664,-0.00691543405247645,-0.0132212598299421,-0.00586215675385355,0.073386808668042,-0.00181589387260208,0.0023976822319025
2001-09-30,-0.0111325319841612,-0.00793346612059102,-0.0264220321042572,-0.00650936912143293,0.0591937696561837,-0.00382498419310264,-0.000730201261246462
2001-12-31,-0.00597748393360012,0.00423828011414203,-0.061308057949045,0.00202129088495152,0.0441807380908701,-0.00455095194669199,-0.0027851067283635
2002-03-31,0.00213772629363914,-0.00629404319503073,0.0219443947952609,-0.00262694236871639,0.0320062046848086,-0.00454935206017539,-0.00616962476950906
2002-06-30,0.00193598561254879,0.00124558873371013,-0.000847952138421677,0.00122912784623754,0.03143633669848,-0.00427556000943931,-0.00716481476705463
2002-09-30,-0.00201726612693124,-0.000381602849317584,-0.0126327599749611,-0.00340196468586831,0.0248069380256419,-0.00324083438388169,-0.00712332873746909
2002-12-31,-0.00210296487268261,-0.00315944237378889,-0.00879641515250992,-0.00688711687632366,0.022541429598312,-0.00219589945270006,-0.00714822014868888
